Tên nhà hàng,Tên món,Giá,Hình ảnh món ăn
Thuận Duyên Thiện Duyên Chay - Thái Hà,Cơm suất văn phòng,65.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m2wa4ccglry2c8@resize_ss120x120!@crop_w120_h120_cT
Thuận Duyên Thiện Duyên Chay - Thái Hà,Sữa đậu nành thạch trân châu,29.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Phước Hạnh Vegan - Buffet Và Lẩu Chay - Số 1 Ngõ 10 Đường Nguyễn Văn Huyên,Chè đỗ đen,20.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr4ica32cx5071@resize_ss120x120!@crop_w120_h120_cT
Phước Hạnh Vegan - Buffet Và Lẩu Chay - Số 1 Ngõ 10 Đường Nguyễn Văn Huyên,Bún riêu  chay,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr0q9fghuq4k47@resize_ss120x120!@crop_w120_h120_cT
Phước Hạnh Vegan - Buffet Và Lẩu Chay - Số 1 Ngõ 10 Đường Nguyễn Văn Huyên,Cơm suất,55.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr79p8q44brtdf@resize_ss120x120!@crop_w120_h120_cT
Phước Hạnh Vegan - Buffet Và Lẩu Chay - Số 1 Ngõ 10 Đường Nguyễn Văn Huyên,Chè dưỡng nhan,25.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr0ozjg7d7yx4f@resize_ss120x120!@crop_w120_h120_cT
Phước Hạnh Vegan - Buffet Và Lẩu Chay - Số 1 Ngõ 10 Đường Nguyễn Văn Huyên,Nem thính cuốn,40.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ltl9ixcvwob11b@resize_ss120x120!@crop_w120_h120_cT
Phước Hạnh Vegan - Buffet Và Lẩu Chay - Số 1 Ngõ 10 Đường Nguyễn Văn Huyên,Bánh cuốn chả quế,38.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ltl9lek9d7v19b@resize_ss120x120!@crop_w120_h120_cT
Phước Hạnh Vegan - Buffet Và Lẩu Chay - Số 1 Ngõ 10 Đường Nguyễn Văn Huyên,Nem hoa quả chay,12.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr0plr8oywg44a@resize_ss120x120!@crop_w120_h120_cT
Phước Hạnh Vegan - Buffet Và Lẩu Chay - Số 1 Ngõ 10 Đường Nguyễn Văn Huyên,Nem thính trộn chay,50.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr4kj9k1a6kk49@resize_ss120x120!@crop_w120_h120_cT
Phước Hạnh Vegan - Buffet Và Lẩu Chay - Số 1 Ngõ 10 Đường Nguyễn Văn Huyên,Cải cuốn giò và rong biển chấm xì dầu mù tạt,38.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ltla53i9wu1659@resize_ss120x120!@crop_w120_h120_cT
Phước Hạnh Vegan - Buffet Và Lẩu Chay - Số 1 Ngõ 10 Đường Nguyễn Văn Huyên,Nộm rau rủ trộn lạc,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ltla2qi4b0999e@resize_ss120x120!@crop_w120_h120_cT
"Bún, Miến, Bánh Đa Trộn - Nguyễn Trãi",Bánh Đa Trộn,30.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx2h1wbh8lg0f@resize_ss120x120!@crop_w120_h120_cT
"Bún, Miến, Bánh Đa Trộn - Nguyễn Trãi",Miến Trộn,30.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx2h2k6fic9b7@resize_ss120x120!@crop_w120_h120_cT
Cơm Rang Dưa Bò - Mì Xào & Cơm Rang Gà Khải Béo,Cơm Rang Dưa Bò,44.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvxl6zzb5p5eb@resize_ss120x120!@crop_w120_h120_cT
Cơm Rang Dưa Bò - Mì Xào & Cơm Rang Gà Khải Béo,Mì Xào Bò,50.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr2wcm4nzyjd78@resize_ss120x120!@crop_w120_h120_cT
Cơm Rang Dưa Bò - Mì Xào & Cơm Rang Gà Khải Béo,Cơm Rang Gà,50.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvxnj84200p8b@resize_ss120x120!@crop_w120_h120_cT
Cơm Rang Dưa Bò - Mì Xào & Cơm Rang Gà Khải Béo,Phở Xào,50.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvxnign675w11@resize_ss120x120!@crop_w120_h120_cT
Cơm Rang Dưa Bò - Mì Xào & Cơm Rang Gà Khải Béo,Cơm Rang Thập Cẩm,44.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvxl7ps9ebo5d@resize_ss120x120!@crop_w120_h120_cT
Cơm Rang Dưa Bò - Mì Xào & Cơm Rang Gà Khải Béo,Đồ uống cocabe,10.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqy2jlltsfx5ec@resize_ss120x120!@crop_w120_h120_cT
Cơm Rang Dưa Bò - Mì Xào & Cơm Rang Gà Khải Béo,Trứng ốp la,20.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr5z2x5uu0n8ec@resize_ss120x120!@crop_w120_h120_cT
Cơm Rang Dưa Bò - Mì Xào & Cơm Rang Gà Khải Béo,Phở Gà,38.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvxoh1ckpzt7f@resize_ss120x120!@crop_w120_h120_cT
Cơm Rang Dưa Bò - Mì Xào & Cơm Rang Gà Khải Béo,Phở Bò Chín,44.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxeljr22tnd4c@resize_ss120x120!@crop_w120_h120_cT
Cơm Rang Dưa Bò - Mì Xào & Cơm Rang Gà Khải Béo,Phở Bò Tái,38.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr5nrq5girpg48@resize_ss120x120!@crop_w120_h120_cT
Bún Chay Veras - Hồ Tùng Mậu,Sữa hạt Abalanca Meal,400.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ls4yacdn45nd26@resize_ss120x120!@crop_w120_h120_cT
Bún Chay Veras - Hồ Tùng Mậu,Sữa hạt Abalanca Meal dạng gói 16x20g,450.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lz1n7i5aylvxff@resize_ss120x120!@crop_w120_h120_cT
Bún Chay Veras - Hồ Tùng Mậu,Món quà ngẫu nhiên,100.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ls4yfop7oclg26@resize_ss120x120!@crop_w120_h120_cT
Bún Chay Veras - Hồ Tùng Mậu,Ruốc nấm túi 300g,120.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ls4bng5r4b7o29@resize_ss120x120!@crop_w120_h120_cT
Bún Chay Veras - Hồ Tùng Mậu,Bánh thuyền hạt dinh dưỡng 250g,110.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lz1n5vrrx2n51d@resize_ss120x120!@crop_w120_h120_cT
Bún Chay Veras - Hồ Tùng Mậu,Ruốc nấm lọ KLT 250g,85.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ls4azzser55049@resize_ss120x120!@crop_w120_h120_cT
Bún Chay Veras - Hồ Tùng Mậu,Amla Rong biển,130.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ls4y8tt6yw1w29@resize_ss120x120!@crop_w120_h120_cT
Bún Chay Veras - Hồ Tùng Mậu,Cơm cháy gạo lứt,25.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lz1miaemv0b130@resize_ss120x120!@crop_w120_h120_cT
Bún Chay Veras - Hồ Tùng Mậu,Bánh thuyền hạt dinh dưỡng 5 chiếc,55.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lz1mwn4epkctfc@resize_ss120x120!@crop_w120_h120_cT
Bún Chay Veras - Hồ Tùng Mậu,Mắm chưng chay,85.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ls4xv70j6u2s74@resize_ss120x120!@crop_w120_h120_cT
Lan Béo - Ốc Hải Phòng,Sò Điệp Nhật Nướng Mỡ Hành,170.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Lan Béo - Ốc Hải Phòng,Sò Điệp Nhật Nướng Phô Mai,185.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Lan Béo - Ốc Hải Phòng,Ốc Hương Trứng Muối,180.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx5v8f2p4exc2@resize_ss120x120!@crop_w120_h120_cT
Lan Béo - Ốc Hải Phòng,Ốc Hương Bơ Tỏi,180.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvx57ugz5w9cf@resize_ss120x120!@crop_w120_h120_cT
Lan Béo - Ốc Hải Phòng,Ốc Hương Nướng,175.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Lan Béo - Ốc Hải Phòng,Ốc Hương Sốt Me,180.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvwpx66tlms5a@resize_ss120x120!@crop_w120_h120_cT
Lan Béo - Ốc Hải Phòng,Ốc Hương Rang Muối,180.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr3b11lzfrno1f@resize_ss120x120!@crop_w120_h120_cT
Lan Béo - Ốc Hải Phòng,Ốc Hương Cháy Tỏi,180.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Lan Béo - Ốc Hải Phòng,Ốc Mỡ Bơ Tỏi,145.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvxahe5lj2c6f@resize_ss120x120!@crop_w120_h120_cT
Lan Béo - Ốc Hải Phòng,Ốc Bông Trứng Mặn,145.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvxa4ry27k4b5@resize_ss120x120!@crop_w120_h120_cT
Chè Nam Đồng - Khu Tập Thể Thành Công,Chè Thập Cẩm,18.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Chè Nam Đồng - Khu Tập Thể Thành Công,Chè Thái Lan,18.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Chè Nam Đồng - Khu Tập Thể Thành Công,Chè Bưởi,18.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx3xipfcw5g95@resize_ss120x120!@crop_w120_h120_cT
Chè Nam Đồng - Khu Tập Thể Thành Công,Chè Chuối,18.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx41gd81yh0c4@resize_ss120x120!@crop_w120_h120_cT
Chè Nam Đồng - Khu Tập Thể Thành Công,Chè Khoai,18.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx41gwxaj6hd5@resize_ss120x120!@crop_w120_h120_cT
Chè Nam Đồng - Khu Tập Thể Thành Công,Chè Ngô,18.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx3xjaii18kb7@resize_ss120x120!@crop_w120_h120_cT
Chè Nam Đồng - Khu Tập Thể Thành Công,Chè Đậu Đỏ,18.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Chè Nam Đồng - Khu Tập Thể Thành Công,Chè Sầu Đà Nẵng,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Chè Nam Đồng - Khu Tập Thể Thành Công,Chè Đậu Xanh,18.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Chè Nam Đồng - Khu Tập Thể Thành Công,Caramen Trân Châu Thạch,24.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx42r41ncm195@resize_ss120x120!@crop_w120_h120_cT
Cơm Lữ Bố - Cơm Văn Phòng - Hoàng Hoa Thám,Cơm sườn xào chua ngọt,48.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr3j7gendsih76@resize_ss120x120!@crop_w120_h120_cT
Cơm Lữ Bố - Cơm Văn Phòng - Hoàng Hoa Thám,Cơm gà rang gừng,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr69epegnr1567@resize_ss120x120!@crop_w120_h120_cT
Cơm Lữ Bố - Cơm Văn Phòng - Hoàng Hoa Thám,Cơm thịt chân giò luộc,48.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr3j9fhpcxaxc9@resize_ss120x120!@crop_w120_h120_cT
Cơm Lữ Bố - Cơm Văn Phòng - Hoàng Hoa Thám,Cơm chả rươi ( đặc sản Tứ Kỳ Hải Dương ),65.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqypqxx8lg3o15@resize_ss120x120!@crop_w120_h120_cT
Cơm Lữ Bố - Cơm Văn Phòng - Hoàng Hoa Thám,Cơm bò sốt tiêu đen,52.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Cơm Lữ Bố - Cơm Văn Phòng - Hoàng Hoa Thám,Salad,25.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr6aar3ac34489@resize_ss120x120!@crop_w120_h120_cT
Cơm Lữ Bố - Cơm Văn Phòng - Hoàng Hoa Thám,Cơm thịt rang cháy cạnh,48.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Cơm Lữ Bố - Cơm Văn Phòng - Hoàng Hoa Thám,Sữa đậu nành,6.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqyry8ld4qmc1e@resize_ss120x120!@crop_w120_h120_cT
Cơm Lữ Bố - Cơm Văn Phòng - Hoàng Hoa Thám,Trứng ốp,8.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr6adihgvul5d0@resize_ss120x120!@crop_w120_h120_cT
Cơm Lữ Bố - Cơm Văn Phòng - Hoàng Hoa Thám,Sườn xào chua ngọt thêm,15.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr69eqiyz2dg64@resize_ss120x120!@crop_w120_h120_cT
Quán Bánh Đúc - Châu Long,Bánh Đúc Nóng,30.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvvfr396zyxb9@resize_ss120x120!@crop_w120_h120_cT
Quán Bánh Đúc - Châu Long,Bánh Đúc Tương,15.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqy299ckjk5ga2@resize_ss120x120!@crop_w120_h120_cT
Quán Bánh Đúc - Châu Long,Chè sắn,25.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m1tgqkzgjc5v51@resize_ss120x120!@crop_w120_h120_cT
BapBap Quán - Đồ Ăn Hàn Quốc,Kimbap Chiên,50.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr5llr4c9rr8be@resize_ss120x120!@crop_w120_h120_cT
BapBap Quán - Đồ Ăn Hàn Quốc,Kimpap Thường,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr5llqlr0z441a@resize_ss120x120!@crop_w120_h120_cT
BapBap Quán - Đồ Ăn Hàn Quốc,Miến Trộn Hàn Quốc,95.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr5llp01uaah54@resize_ss120x120!@crop_w120_h120_cT
BapBap Quán - Đồ Ăn Hàn Quốc,Cơm Trộn Bibimpap,95.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr5lloey8af84c@resize_ss120x120!@crop_w120_h120_cT
BapBap Quán - Đồ Ăn Hàn Quốc,Mỳ Đen Hàn Quốc,95.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvz1wmieitg5a@resize_ss120x120!@crop_w120_h120_cT
BapBap Quán - Đồ Ăn Hàn Quốc,Kimbap Cuộn Trứng,55.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr5llnv9147te7@resize_ss120x120!@crop_w120_h120_cT
BapBap Quán - Đồ Ăn Hàn Quốc,Canh Rong Biển,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvz1uqj4lhg3a@resize_ss120x120!@crop_w120_h120_cT
BapBap Quán - Đồ Ăn Hàn Quốc,Thịt Ba Chỉ Nướng,240.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvz1vm5ub2x7c@resize_ss120x120!@crop_w120_h120_cT
BapBap Quán - Đồ Ăn Hàn Quốc,Tokbukki Xào Cay,95.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr5llq3prd8ka9@resize_ss120x120!@crop_w120_h120_cT
BapBap Quán - Đồ Ăn Hàn Quốc,Canh Kim Chi,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvz1ykpie2s86@resize_ss120x120!@crop_w120_h120_cT
Nhà hàng Nhật Bản Kirin,Salad khoai tây,69.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Nhà hàng Nhật Bản Kirin,Salad rong biển tươi,115.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Nhà hàng Nhật Bản Kirin,Salad rong biển Nhật,82.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Nhà hàng Nhật Bản Kirin,Salad rau,59.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Nhà hàng Nhật Bản Kirin,Salad hành tây,59.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Nhà hàng Nhật Bản Kirin,Salad hải sản,115.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Nhà hàng Nhật Bản Kirin,Salad cá ngừ,89.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Nhà hàng Nhật Bản Kirin,Đậu Nhật,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Nhà hàng Nhật Bản Kirin,Trứng cuộn lươn,120.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Nhà hàng Nhật Bản Kirin,Bò bít tết,195.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Ốc Mẹ Đậu - Ăn Vặt - Lê Trọng Tấn,Ốc Lẫn Hấp,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr3z12ratk0p90@resize_ss120x120!@crop_w120_h120_cT
Ốc Mẹ Đậu - Ăn Vặt - Lê Trọng Tấn,Ốc Mít hấp,70.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr6ooyi0ej6hc7@resize_ss120x120!@crop_w120_h120_cT
Ốc Mẹ Đậu - Ăn Vặt - Lê Trọng Tấn,Ốc Vặn hấp,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Ốc Mẹ Đậu - Ăn Vặt - Lê Trọng Tấn,Ốc Lẫn Xào Thái,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr3z13923kih6f@resize_ss120x120!@crop_w120_h120_cT
Ốc Mẹ Đậu - Ăn Vặt - Lê Trọng Tấn,Ốc Lẫn Xào Me,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Ốc Mẹ Đậu - Ăn Vặt - Lê Trọng Tấn,Ngao Hấp,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr3ywzle6eft13@resize_ss120x120!@crop_w120_h120_cT
Ốc Mẹ Đậu - Ăn Vặt - Lê Trọng Tấn,Ngao Hấp Thái,50.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Ốc Mẹ Đậu - Ăn Vặt - Lê Trọng Tấn,Vẹn Hấp Thái,70.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Ốc Mẹ Đậu - Ăn Vặt - Lê Trọng Tấn,Ốc Móng Tay Xào Rau Muống,120.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr41upwc42ah7b@resize_ss120x120!@crop_w120_h120_cT
Ốc Mẹ Đậu - Ăn Vặt - Lê Trọng Tấn,Ốc MóngTay Sốt Thái,120.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzp82b7pvvd28@resize_ss120x120!@crop_w120_h120_cT
Hương Béo - Bánh Cuốn Lạng Sơn - Nguyễn Trãi,Bánh cuốn nhân thịt + Coca,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr4b01fiz4qscd@resize_ss120x120!@crop_w120_h120_cT
Hương Béo - Bánh Cuốn Lạng Sơn - Nguyễn Trãi,Bánh Cuốn Lạng Sơn + Coca,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr06ch1s9eah9a@resize_ss120x120!@crop_w120_h120_cT
Hương Béo - Bánh Cuốn Lạng Sơn - Nguyễn Trãi,Bánh Cuốn Lạng Sơn,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr5lltqeg4gp60@resize_ss120x120!@crop_w120_h120_cT
Hương Béo - Bánh Cuốn Lạng Sơn - Nguyễn Trãi,Bánh Cuốn Nhân Thịt,30.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx4x6l6jvkp41@resize_ss120x120!@crop_w120_h120_cT
Hương Béo - Bánh Cuốn Lạng Sơn - Nguyễn Trãi,Bánh Cuốn Nhân Thịt Mộc Nhĩ,30.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx4x8i9qrwk13@resize_ss120x120!@crop_w120_h120_cT
Hương Béo - Bánh Cuốn Lạng Sơn - Nguyễn Trãi,Bánh Trứng Đánh Bột.,25.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx4x5xvksk9b5@resize_ss120x120!@crop_w120_h120_cT
Hương Béo - Bánh Cuốn Lạng Sơn - Nguyễn Trãi,Bánh Trứng Chín,25.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvzzcq8az7o63@resize_ss120x120!@crop_w120_h120_cT
Hương Béo - Bánh Cuốn Lạng Sơn - Nguyễn Trãi,Giò Con,13.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqyt0vrzaw90e9@resize_ss120x120!@crop_w120_h120_cT
Hương Béo - Bánh Cuốn Lạng Sơn - Nguyễn Trãi,Bánh Trứng Tái,25.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx4zf8ajiysf6@resize_ss120x120!@crop_w120_h120_cT
Hương Béo - Bánh Cuốn Lạng Sơn - Nguyễn Trãi,Coca,15.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx4xllokx3tb8@resize_ss120x120!@crop_w120_h120_cT
"Kim Liên - Bún, Miến & Bánh Đa Cua - Lương Định Của",BÁNH ĐA TRỘN BÒ GIÒ ĐẬU CHẢ CÁ + COCA,65.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqyty88qkekkf0@resize_ss120x120!@crop_w120_h120_cT
"Kim Liên - Bún, Miến & Bánh Đa Cua - Lương Định Của",BÁNH ĐA TRỘN BÒ GIÒ ĐẬU CHẢ CÁ + SPRITE,65.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqytrsiho9tw14@resize_ss120x120!@crop_w120_h120_cT
"Kim Liên - Bún, Miến & Bánh Đa Cua - Lương Định Của",BÁNH ĐA TRỘN BÒ GIÒ ĐẬU CHẢ CÁ + FANTA,65.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqytwmbbc62sb9@resize_ss120x120!@crop_w120_h120_cT
"Kim Liên - Bún, Miến & Bánh Đa Cua - Lương Định Của",BÁNH ĐA TRỘN BÒ GIÒ ĐẬU CHẢ CÁ + COCA,65.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqyty88qkekkf0@resize_ss120x120!@crop_w120_h120_cT
"Kim Liên - Bún, Miến & Bánh Đa Cua - Lương Định Của",BÁNH ĐA TRỘN BÒ GIÒ ĐẬU CHẢ CÁ + SPRITE,65.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqytrsiho9tw14@resize_ss120x120!@crop_w120_h120_cT
"Kim Liên - Bún, Miến & Bánh Đa Cua - Lương Định Của",BÁNH ĐA TRỘN BÒ GIÒ ĐẬU CHẢ CÁ + FANTA,65.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqytwmbbc62sb9@resize_ss120x120!@crop_w120_h120_cT
"Kim Liên - Bún, Miến & Bánh Đa Cua - Lương Định Của",Banh Đa Trộn Cua Bò Giò Đâu,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxd2rqg1jfd11@resize_ss120x120!@crop_w120_h120_cT
"Kim Liên - Bún, Miến & Bánh Đa Cua - Lương Định Của",Bún riêu cua bò giò đậu ( nước),45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxd2tv0rutg2c@resize_ss120x120!@crop_w120_h120_cT
"Kim Liên - Bún, Miến & Bánh Đa Cua - Lương Định Của",Miến Trộn Cua Bò Giò Đậu,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxd2s9l3wlg02@resize_ss120x120!@crop_w120_h120_cT
"Kim Liên - Bún, Miến & Bánh Đa Cua - Lương Định Của",Bánh Đa Cua Giò Đậu( trộn),35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxd2ssgcal54d@resize_ss120x120!@crop_w120_h120_cT
Quyên - Bánh Tráng Trộn,Bánh tráng nướng thập cẩm,28.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lv0im3yxnl6h88@resize_ss120x120!@crop_w120_h120_cT
Quyên - Bánh Tráng Trộn,Bánh Tráng Trộn Nhiều Trứng - Bò Khô,40.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx28ujvlps4b5@resize_ss120x120!@crop_w120_h120_cT
Quyên - Bánh Tráng Trộn,Bánh Tráng Trộn Nhiều Trứng Cút,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx262r9n2c940@resize_ss120x120!@crop_w120_h120_cT
Quyên - Bánh Tráng Trộn,Bánh Tráng Trộn Nhiều Bò Khô,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx27v4xfg78ee@resize_ss120x120!@crop_w120_h120_cT
Quyên - Bánh Tráng Trộn,Bánh Tráng Trộn,29.500đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
